wine_name,year,rating,num_reviews,price,wine_id
Rioja Gran Reserva 904,1970,4.3,53,260.0,1641
Don PX Pedro Ximenez,1999,4.3,52,36.9,1642
Vinyes Altes de Les Garrigues Vi Blanc,2019,4.3,52,25.8,1643
Vina Centenaria Mencia,2014,4.3,52,38.0,1644
Grans Muralles,2017,4.3,52,137.75,1645
Clos de L'Obac,2009,4.3,51,79.9,1646
Malvasia,2017,4.3,51,41.5,1647
Cerro del Lobo Syrah,2018,4.3,51,24.5,1648
Estrats,2012,4.3,51,68.55,1649
Masdeu,2016,4.3,51,81.35,1650
Regina Vides Ribera del Duero,2001,4.3,50,121.5,1651
Celia,2014,4.3,50,79.98,1652
Gaudium,1998,4.3,50,60.0,1653
Summum Monastrell,2019,4.3,50,13.99,1654
Doix,2002,4.3,49,195.52,1655
Finca La Herradura,2014,4.3,49,68.0,1656
Reserva Especial,2014,4.3,49,16.9,1657
Alma de Mar Albarino,2019,4.3,49,27.5,1658
Canasta 20 Anos Cream,N.V.,4.3,49,29.25,1659
Rioja Anadas Frias,2016,4.3,49,75.0,1660
5o Ano,2016,4.3,49,23.9,1661
Suzzane Rioja,2019,4.3,48,34.9,1662
Castillo Ygay Gran Reserva Especial Tinto,1925,4.3,48,532.0,1663
Llanos del Almendro Ribera del Duero,2010,4.3,48,95.0,1664
Monreal,2015,4.3,48,44.1,1665
Blanco,2019,4.3,48,17.7,1666
8 Vents Mallorca,2019,4.3,47,18.9,1667
Venus,2017,4.3,47,35.35,1668
Gran Reserva 890,1981,4.3,47,270.0,1669
Vd'O 1 Samso - Pissarra,2012,4.3,46,34.95,1670
Les Manyes,2012,4.3,46,348.85,1671
Tempranillo Reserva,2012,4.3,46,14.9,1672
La Cuartilleja Reserva,2015,4.3,46,39.7,1673
Cava Gran Reserva La Capella Brut,2010,4.3,46,75.5,1674
Coleccion No. 3 Cosecha,2014,4.3,45,189.9,1675
Rioja Gran Reserva,2016,4.3,45,21.01,1676
Albarino Sobre Lias,2015,4.3,45,23.9,1677
Nobbis,2019,4.3,45,12.8,1678
Rara Avis Prieto Picudo,2013,4.3,45,39.95,1679
Sensal,2020,4.3,45,22.35,1680
Campo Eliseo Blanco,2018,4.3,45,27.25,1681
Blanc de Neu,2016,4.3,45,16.99,1682
Reserva,1995,4.3,45,55.0,1683
La Mar,2019,4.3,45,21.5,1684
Las Lamas Bierzo (Corullon),2017,4.3,44,106.92,1685
Vinas Viejas,2014,4.3,44,37.065126,1686
T3rno Seleccion de 3 Parcelas Ribera del Duero,2017,4.3,44,38.5,1687
Fino La Barajuela,2016,4.3,44,69.95,1688
Clos Abella Seleccion Especial,2016,4.3,44,43.5,1689
Parcelas de Maturana Tinta Coleccion Rioja,2017,4.3,44,36.5,1690
Reserva Real,1998,4.3,43,213.5,1691
Attis Embaixador Albarino,2018,4.3,43,21.89,1692
Vitola Reserva,2016,4.3,42,21.9,1693
San Cucufate Monasterio,2017,4.3,42,33.0,1694
Tras Los Muros Albarino,2017,4.3,42,38.0,1695
Godello,2020,4.3,42,24.77,1696
CM Tinto,2017,4.3,42,17.75,1697
La Loma & Los Santos Garnacha Blanca - Macabeo,2018,4.3,41,40.9,1698
200 Monges Rioja Gran Reserva,2005,4.3,40,52.5,1699
Clos Adrien,2016,4.3,40,48.91,1700
Gratallops Escanya-Vella,2018,4.3,40,27.1,1701
Lalomba Finca Ladero,2016,4.3,40,58.25,1702
Oloroso En Rama,N.V.,4.3,40,24.9,1703
El Reventon Cebreros,2016,4.3,40,67.95,1704
Amontillado Napoleon Vinos Viejos 30 Year Old Sherry,N.V.,4.3,40,74.9,1705
Navarra Vendimia Tardia Coleccion 125,2018,4.3,39,25.95,1706
Tinto,2018,4.3,39,119.0,1707
Manar dos Seixas,2019,4.3,38,13.5,1708
200 Monges Edicion Exclusiva Blanco Reserva,2010,4.3,38,51.45,1709
Montsalvat,2005,4.3,38,56.27,1710
Eolic Sauvignon Blanc,2016,4.3,38,11.65,1711
Finca Valmediano Tinta de Toro 16 Meses Barrica,2012,4.3,38,32.9,1712
Cantos del Diablo,2018,4.3,38,197.0,1713
Teofilo Reyes Crianza,2019,4.3,38,14.71,1714
Recondita Armonia Monastrell Dulce,2018,4.3,38,16.45,1715
Falguera,2009,4.3,38,53.55,1716
Epistem No. 3,2016,4.3,38,18.9,1717
Molino Real,2015,4.3,38,53.3,1718
Angel Ribera del Duero,2015,4.3,37,31.9,1719
Pleret,2012,4.3,37,55.5,1720
A Torna dos Pasas Escolma Ribeiro,2016,4.3,37,40.75,1721
Costers Del Segre 1780,2017,4.3,37,22.9,1722
Ines,2010,4.3,37,76.87,1723
Ines,2014,4.3,37,79.98,1724
Honoris,2005,4.3,37,35.0,1725
La Revelia Godello,2019,4.3,37,21.65,1726
Club Rioja Reserva,2012,4.3,36,20.95,1727
Camino del Abuelo Vinas Viejas,2013,4.3,36,243.8,1728
La Morera de San Lazaro,2016,4.3,36,80.0,1729
Tinto,2000,4.3,36,60.4,1730
Quintanilla,2016,4.3,35,65.9,1731
Reserva,2014,4.3,35,10.2,1732
Salvaxe,2018,4.3,35,26.75,1733
Vina Tondonia Reserva,2014,4.3,35,47.95,1734
Vi De Glass Gewurztraminer,2017,4.3,35,18.58,1735
Finca Los Quemados,2016,4.3,35,27.7,1736
Teofilo Reyes Crianza,2018,4.3,35,11.94,1737
Rioja Reserva,1985,4.3,35,45.0,1738
Albarino (O Rosal),2021,4.3,35,13.45,1739
Les Manyes,2017,4.3,35,180.0,1740
Rioja,2005,4.3,34,29.0,1741
Vino de Autor Ribeiro Blanco,2020,4.3,34,15.9,1742
Rioja Reserva,1994,4.3,34,65.0,1743
Argila Reserva 3 Anys Brut Nature,2013,4.3,34,21.6,1744
Octogenarius,2014,4.3,34,46.5,1745
Finca La Pedrissa,2015,4.3,34,37.9,1746
Magister,2017,4.3,35,35.5,1747
Ribera del Duero Vendimia Seleccionada VT,2018,4.3,34,27.9,1748
Porcellanic VI Xarel-lo Sur Lie,2011,4.3,33,110.47,1749
Sibila,2017,4.3,33,32.46,1750
Emporda Reserva Especial Don Miguel Mateu,2015,4.3,33,15.56,1751
200 Cestos Godello,2020,4.3,33,23.7,1752
Heaven & Hell,2017,4.3,32,18.5,1753
Cabrida Montsant,2018,4.3,32,36.85,1754
Suane Blanco,2017,4.3,32,23.9,1755
Garnacha,2014,4.3,32,38.0,1756
Cantos del Diablo,2017,4.3,33,101.01,1757
Vendimia Tardia Moscatel,2020,4.3,32,13.75,1758
Pinot Noir,2017,4.3,31,29.38,1759
Cerro La Isa Blanco,2018,4.3,31,44.9,1760
Cuvee Verdejo,2018,4.3,31,12.0,1761
Anadelia,2015,4.3,31,38.5,1762
Salvaxe,2017,4.3,31,28.35,1763
Tabuerniga,2018,4.3,31,65.22,1764
Seleccion Especial Verdejo,2021,4.3,32,6.26,1765
Coster d'en Fornos,2017,4.3,31,40.55,1766
Malvasia Volcanica,2020,4.3,31,31.9,1767
Laderas de Inurrieta,2017,4.3,30,26.1,1768
El Velado Tinto,2017,4.3,30,73.95,1769
Pico de Luyas,2018,4.3,30,48.9,1770
Blanco Afrutado,2020,4.3,30,11.99,1771
A Pita Cega,2015,4.3,30,44.8,1772
Mas Via Gran Reserva Brut,2002,4.3,29,76.17,1773
Prado Enea Gran Reserva,1970,4.3,29,120.0,1774
Finca Cuesta Clara Raro Reserva,2016,4.3,29,39.5,1775
Naiades,2018,4.3,29,19.03,1776
Fuenmayor Gran Reserva,1959,4.3,29,230.0,1777
Dalmau Rioja,1996,4.3,29,110.0,1778
Rioja Reserva,1964,4.3,29,310.0,1779
Mirador de Navajas Reserva Rioja,2011,4.3,29,28.7550102072719,1780
Coleccion Roberto Amillo Amontillado,N.V.,4.3,29,39.9,1781
1730 Amontillado,N.V.,4.3,29,34.65,1782
Aurus,2011,4.3,29,211.92,1783
Cerro La Isa Garnacha,2018,4.3,28,43.9,1784
Nus del Terrer,2016,4.3,28,25.9,1785
Nivel,2018,4.3,28,35.0,1786
I Gran Reserva,1968,4.3,28,160.0,1787
Seleccion Especial,2016,4.3,28,32.0,1788
Galia Clos Santuy,2017,4.3,28,74.9,1789
Seleccion,2016,4.3,28,30.0,1790
Le Rose,2018,4.3,28,49.0,1791
Pago de las Sabinas,2016,4.3,28,39.55,1792
Old & Plus Oloroso,N.V.,4.3,28,45.0,1793
Coleccion Roberto Amillo Palo Cortado,N.V.,4.3,27,47.7,1794
Alicante Bouschet by Tarima,2018,4.3,27,14.9,1795
Rioja Gran Reserva,2016,4.3,27,46.45,1796
Tinto,2017,4.3,27,15.45,1797
Gueta-Lupia,2011,4.3,27,31.75,1798
Amancio,2002,4.3,27,110.0,1799
Marmajuelo,2020,4.3,27,29.75,1800
Cava Reserva Especial Chardonnay Brut Nature,2016,4.3,27,18.5,1801
Ribera del Duero Vendimia Seleccionada,2016,4.3,26,19.8563175,1802
No. 23,2017,4.3,26,23.1,1803
Las Iruelas El Tiemblo,2018,4.3,26,97.07,1804
Tinto,2019,4.3,26,8.57,1805
Cantos del Diablo,2016,4.3,26,67.95,1806
V Dulce de Invierno,2018,4.3,26,17.74,1807
Diego Magana,2020,4.3,26,37.9,1808
Graciano,2012,4.3,26,68.0,1809
Cerro Las Cuevas Seleccion Terroir,2019,4.3,26,39.89,1810
Pena Lobera,2018,4.3,25,68.9,1811
Altos R Pigeage Graciano,2016,4.3,25,35.0,1812
Ronda,2015,4.3,25,32.5,1813
Nisia Las Suertes Verdejo Old Vines,2020,4.3,25,16.9,1814
Territori,2019,4.3,25,23.6,1815
Alomado,2018,4.3,25,46.95,1816
Octogenarius,2015,4.3,25,36.9,1817
Gran Reserva,2000,4.3,25,48.81,1818
Pinot Noir,2020,4.3,25,33.5,1819
Selma de Nin Blanco,2017,4.3,25,56.95,1820
Senda de Los Olivos Roble,2020,4.3,25,8.9,1821
Mucho Mas Tinto,N.V.,4.2,32624,4.99,1822
Rioja Reserva,2016,4.2,16505,15.9,1823
Vina Ardanza Reserva,2007,4.2,9098,23.7,1824
Reserva Rioja (Finca Ygay),2016,4.2,8318,23.0,1825
Ribera del Duero,2018,4.2,7825,19.5,1826
Ribera del Duero,2017,4.2,7294,21.2,1827
Reserva,2012,4.2,6567,27.0,1828
Vina Ardanza Reserva,2008,4.2,6532,33.0,1829
Coto de Imaz Rioja Gran Reserva,2012,4.2,6256,16.14,1830
PSI,2016,4.2,6163,37.95,1831
Vina Alberdi Reserva,2015,4.2,5802,17.02,1832
Seleccion Especial,2014,4.2,5178,49.85,1833
Rias Baixas Albarino Atlantico,2019,4.2,4610,14.95,1834
Crianza,2016,4.2,4127,9.76,1835
Ribera del Duero Crianza,2016,4.2,4091,19.16,1836
Vina Alberdi Reserva,2016,4.2,3825,15.8,1837
Rioja Reserva,2015,4.2,3788,19.8333333333333,1838
27 Ribera del Duero,2016,4.2,3725,21.0,1839
Terras Gauda O Rosal,2020,4.2,3648,12.29,1840
27 Ribera del Duero,2017,4.2,3545,23.75,1841
Rioja Reserva,2012,4.2,3453,15.83,1842
Ribera del Duero Crianza,2017,4.2,3354,15.45,1843
Salmos,2016,4.2,3225,24.85,1844
Crianza Tinto,2017,4.2,3224,20.95,1845
Rioja Gran Reserva,2007,4.2,3101,28.43,1846
Vina Bosconia Reserva,2008,4.2,2901,22.58,1847
Red,2011,4.2,2820,58.26,1848
Vina Bosconia Reserva,2007,4.2,2820,20.95,1849
Mas La Plana Cabernet Sauvignon,2010,4.2,2788,48.4,1850
Louro Godello,2019,4.2,2685,19.7,1851
Rioja Reserva,2016,4.2,2676,24.75,1852
Roda Reserva Rioja,2015,4.2,2478,55.47,1853
Roda Reserva Rioja,2012,4.2,2375,28.4,1854
Rioja Reserva,2014,4.2,2364,27.6,1855
Jumilla Blue Label,2015,4.2,2271,24.76,1856
Jumilla Blue Label,2018,4.2,2234,24.6,1857
Jumilla Blue Label,2017,4.2,2135,22.5,1858
I Gran Reserva,1994,4.2,2074,124.5,1859
Crianza,2017,4.2,2050,19.99,1860
La Atalaya del Camino,2017,4.2,2022,11.8,1861
27 Ribera del Duero,2018,4.2,1981,23.74,1862
Roda Reserva Rioja,2013,4.2,1931,30.35,1863
Gran Reserva,2012,4.2,1921,38.84,1864
Rioja Reserva,2013,4.2,1768,21.5,1865
Reserva,2015,4.2,1688,29.95,1866
Rioja 150 Aniversario,2010,4.2,1686,59.0,1867
Toro,2006,4.2,1665,98.9,1868
Roda Reserva Rioja,2014,4.2,1645,59.9,1869
Veraton Garnacha,2014,4.2,1627,19.94,1870
Vina Bosconia Reserva,2009,4.2,1611,23.52,1871
Alexander vs. The Ham Factory,2016,4.2,1573,33.3733333333333,1872
PSI,2019,4.2,1355,34.5,1873
Veraton Garnacha,2018,4.2,1343,21.6,1874
Vina Alberdi Crianza,2015,4.2,1341,11.2,1875
Taberner Tierra de Cadiz,2014,4.2,1337,32.0010770950795,1876
Rioja Gran Reserva,2011,4.2,1319,39.5,1877
Ribera del Duero,2015,4.2,1308,33.59,1878
Capellania Reserva,2015,4.2,1301,29.15,1879
Finca El Otero,2014,4.2,1267,28.75,1880
Crianza,2017,4.2,1209,16.88,1881
Gessami,2019,4.2,1164,9.95,1882
Dominio de Atauta,2016,4.2,1159,25.71,1883
Finest Old Harvest Medium,N.V.,4.2,1155,18.87,1884
Taberner Tierra de Cadiz,2015,4.2,1125,17.04,1885
Ribera del Duero Red,2015,4.2,1095,18.9,1886
Bosque de Matasnos Etiqueta Blanca,2017,4.2,1093,55.75,1887
Ribera del Duero,2014,4.2,1086,37.9,1888
Corimbo I,2014,4.2,1078,39.0,1889
Crianza,2018,4.2,1070,16.49,1890
Vermut Rojo,N.V.,4.2,1058,11.9,1891
La Atalaya del Camino,2019,4.2,1048,11.66,1892
Vina Tondonia Reserva Blanco,2005,4.2,1043,26.9,1893
Reserva 5 Ano,2015,4.2,1040,22.95,1894
Malleolus,2014,4.2,1030,31.95,1895
Del Duque Amontillado Sherry VORS,N.V.,4.2,1016,77.22,1896
Les Terrasses Velles Vinyes Priorat,2017,4.2,1016,85.9,1897
Salmos,2017,4.2,1008,20.99,1898
Numanthia,2013,4.2,998,51.19,1899
Les Terrasses Laderas de Pizarra,2016,4.2,970,32.25,1900
Inici,2017,4.2,969,39.0,1901
Mas La Plana Cabernet Sauvignon,2016,4.2,964,56.26,1902
Corimbo I,2011,4.2,918,23.4,1903
5 Finques (Fincas) Reserva,2017,4.2,918,11.35,1904
Corimbo I,2013,4.2,915,37.5,1905
QS,2010,4.2,900,40.76,1906
Martinet Bru (Garnatxa - Syrah),2019,4.2,897,21.9,1907
Vina Ardanza Reserva,2000,4.2,883,161.0,1908
El Puntido,2013,4.2,879,34.41,1909
Ribera del Duero,2019,4.2,876,16.95,1910
Finca Dofi,2015,4.2,865,52.5,1911
Reserva 5 Ano,2014,4.2,855,19.53,1912
Ribera Del Duero Reserva,2012,4.2,852,30.0,1913
Muscat,2020,4.2,842,5.5,1914
Rioja Gran Reserva,2014,4.2,840,35.63,1915
Roda Reserva Rioja,2017,4.2,834,25.5,1916
Angeles de Amaren Tempranillo - Graciano,2015,4.2,832,19.38,1917
Reserva Rioja (Finca Ygay),2017,4.2,811,20.9,1918
Ribera del Duero Crianza,2019,4.2,806,18.5,1919
Reserva XR,2015,4.2,778,23.0,1920
Purgatori Costers del Segre,2016,4.2,778,38.37,1921
Purgatori Costers del Segre,2017,4.2,777,25.5,1922
Mirto,2012,4.2,776,35.0,1923
Vinas Viejas Verdejo,2015,4.2,769,30.0,1924
Bassus Pinot Noir,2017,4.2,753,18.95,1925
Sericis Cepas Viejas Monastrell,2017,4.2,745,8.95,1926
Finca Malaveina,2016,4.2,740,25.35,1927
Ribera del Duero Red,2018,4.2,733,18.5,1928
Rioja Gran Reserva,2008,4.2,732,36.0,1929
Rioja Gran Reserva,2009,4.2,731,85.8,1930
Bassus Pinot Noir,2018,4.2,721,19.25,1931
QS,2007,4.2,707,37.5,1932
Rioja Reserva,2014,4.2,696,19.4,1933
Gessami,2020,4.2,692,11.2,1934
Rioja Reserva Fincas de Ganuza,2014,4.2,684,29.5,1935
Summum Monastrell,2017,4.2,682,15.95,1936
Altos de Losada,2017,4.2,676,18.4,1937
Finca Dofi,2014,4.2,671,59.95,1938
Coto de Imaz Rioja Gran Reserva,2015,4.2,668,15.88,1939
El Viejo,2012,4.2,668,26.95,1940
Corpinnat Terrers Brut Nature,2017,4.2,667,25.0,1941
Dos Cortados Palo Cortado Solera Especial Aged 20 Years,N.V.,4.2,666,32.16,1942
Vi de Vila Gratallops,2015,4.2,648,60.0,1943
Vi de Vila Gratallops,2014,4.2,647,55.0,1944
Gran Reserva Rioja (Finca Ygay),2010,4.2,645,86.95,1945
Oscar Tobia Reserva Rioja,2015,4.2,633,20.0,1946
Rioja Satinela Blanco Semidulce,2020,4.2,630,6.99,1947
Reserva,2012,4.2,628,29.93,1948
Finca Malaveina,2012,4.2,627,17.84,1949
Rioja Gran Reserva,2014,4.2,624,34.5,1950
Red,2008,4.2,622,55.0,1951
Clos del Portal Negre de Negres,2017,4.2,612,21.85,1952
Corpinnat Terrers Brut Nature,2016,4.2,611,21.8,1953
Martelo Reserva,2014,4.2,600,20.5,1954
Crianza,2019,4.2,599,17.25,1955
Solideo,2015,4.2,592,35.09,1956
Preludio,2017,4.2,591,24.9,1957
Reserva Tempranillo,2011,4.2,587,20.4532878069468,1958
Coma Vella Priorat,2014,4.2,576,24.8,1959
Las Ocho (8) Tinto,2017,4.2,570,16.767557,1960
Pago de los Balagueses Syrah,2017,4.2,559,17.7,1961
Bagus Ribera del Duero,2012,4.2,559,54.0,1962
Formiga de Vellut,2018,4.2,558,16.2,1963
Tierra Alta En 2 Maderas,2017,4.2,557,19.9,1964
Pago El Espino,2017,4.2,555,25.35,1965
Rioja Blanco,2018,4.2,540,17.75,1966
Crianza,2018,4.2,528,18.9,1967
Propiedad  Rioja,2017,4.2,527,25.9,1968
Crianza,2017,4.2,520,18.25,1969
Reserva Especial Icon Edition,2014,4.2,519,23.89,1970
Antique Palo Cortado,N.V.,4.2,519,36.9,1971
El Viejo,2017,4.2,518,33.9,1972
Vina Lanciano Reserva,2015,4.2,514,14.6,1973
An,2016,4.2,513,139.9,1974
Artigas,2017,4.2,505,20.9,1975
200 Monges Rioja Reserva,2005,4.2,499,48.0,1976
Rioja Gran Reserva,2011,4.2,490,39.5,1977
Preludio,2018,4.2,488,24.5,1978
Jalifa Amontillado Rare Old Dry Solera Especial Aged 30 Years,N.V.,4.2,487,33.5,1979
Rejon Tempranillo,2012,4.2,485,36.97,1980
La Felisa,2018,4.2,483,26.3,1981
La Revelia Godello,2018,4.2,484,21.95,1982
Tinto,2018,4.2,481,21.5,1983
A Mano Rioja,2009,4.2,480,28.95,1984
Milmanda,2015,4.2,473,126.2,1985
Terras Gauda O Rosal,2021,4.2,466,11.9,1986
Seleccion de Anada Albarino Rias Baixas,2008,4.2,459,37.9,1987
Seleccion Especial (Reserva),2004,4.2,447,65.0,1988
Reserva,2009,4.2,442,21.65,1989
3.9,2016,4.2,441,22.95,1990
Rias Baixas Albarino Atlantico,2021,4.2,439,14.8,1991
Envidiacochina (Tete de Cuvee),2019,4.2,438,18.46,1992
Adaro,2017,4.2,436,16.45,1993
Ribera del Duero Red,2017,4.2,433,16.9,1994
Fondillon Gran Reserva,1964,4.2,432,49.95,1995
Clos del Portal Negre de Negres,2018,4.2,429,21.7,1996
Monastrell - Syrah Finca Espolla,2016,4.2,424,13.95,1997
Casa Cisca Monastrell,2011,4.2,423,32.0,1998
Rioja Blanco,2017,4.2,421,29.15,1999
Reserva,2015,4.2,420,17.5,2000
Santa Rosa,2017,4.2,420,18.9,2001
Roc Nu,2011,4.2,420,23.95,2002
Coleccion Privada,2012,4.2,420,28.3,2003
Rioja Reserva,2004,4.2,417,45.0,2004
Altos de Losada,2018,4.2,415,17.9,2005
Rias Baixas Albarino Finca Valinas,2015,4.2,414,16.78,2006
Vina Alberdi Crianza,2018,4.2,410,13.58,2007
Corimbo I,2015,4.2,412,37.9,2008
Gran Reserva,2011,4.2,410,51.35,2009
Gran Reserva Rioja,2012,4.2,410,22.99,2010
Treixadura,2020,4.2,407,11.95,2011
Candela Cream Dulce Sweet,N.V.,4.2,405,7.1,2012
Clos del Portal Somni,2014,4.2,404,77.36,2013
Nounat,2020,4.2,404,19.9,2014
Mirto,2011,4.2,402,28.53,2015
El Viejo,2019,4.2,400,27.89,2016
Valdegines,2016,4.2,398,48.96,2017
Rioja Graciano,2011,4.2,395,61.94,2018
Reserva,2016,4.2,392,19.98,2019
Les Brugueres,2018,4.2,390,16.76,2020
Finca Terrerazo,2017,4.2,390,24.45,2021
Gran Reserva,2011,4.2,389,64.5,2022
Preludio,2016,4.2,388,31.63,2023
El Puntido,2005,4.2,384,73.0,2024
Reserva,2015,4.2,420,17.5,2025
Santa Rosa,2017,4.2,420,18.9,2026
Roc Nu,2011,4.2,420,23.95,2027
Coleccion Privada,2012,4.2,420,28.3,2028
Rioja Reserva,2004,4.2,417,45.0,2029
Altos de Losada,2018,4.2,415,17.9,2030
Rias Baixas Albarino Finca Valinas,2015,4.2,414,16.78,2031
Vina Alberdi Crianza,2018,4.2,410,13.58,2032
Corimbo I,2015,4.2,412,37.9,2033
Gran Reserva,2011,4.2,410,51.35,2034
Gran Reserva Rioja,2012,4.2,410,22.99,2035
Candela Cream Dulce Sweet,N.V.,4.2,405,7.1,2036
Clos del Portal Somni,2014,4.2,404,77.36,2037
Mirto,2011,4.2,402,28.53,2038
El Viejo,2019,4.2,400,27.89,2039
Valdegines,2016,4.2,398,48.96,2040
Rioja Graciano,2011,4.2,395,61.94,2041
Reserva,2016,4.2,392,19.98,2042
Les Brugueres,2018,4.2,390,16.76,2043
Finca Terrerazo,2017,4.2,390,24.45,2044
Gran Reserva,2011,4.2,389,64.5,2045
Preludio,2016,4.2,388,31.63,2046
El Puntido,2005,4.2,384,73.0,2047
Rioja Blanco,2017,4.2,421,29.15,2048
